Constituent,Julian_day,Depth,Elevation,Seg_29 ,Elevation,Seg_15 ,Elevation
CH4_dissolved_gas                     ,8.5,7.011,79.565,0,79.565,0,
CH4_dissolved_gas                     ,8.5,7.621,78.955,0,78.955,0,
CH4_dissolved_gas                     ,8.5,8.231,78.345,0,78.345,0,
CH4_dissolved_gas                     ,8.5,8.841,77.735,0,77.735,0,
CH4_dissolved_gas                     ,8.5,9.451,77.125,0,77.125,0,
CH4_dissolved_gas                     ,8.5,10.061,76.515,0,76.515,0,
CH4_dissolved_gas                     ,8.5,10.671,75.905,0,75.905,0,
CH4_dissolved_gas                     ,8.5,11.281,75.295,0,75.295,0,
CH4_dissolved_gas                     ,8.5,11.891,74.685,0,74.685,0,
CH4_dissolved_gas                     ,8.5,12.501,74.075,0,74.075,0,
CH4_dissolved_gas                     ,8.5,13.111,73.465,0,73.465,0,
CH4_dissolved_gas                     ,8.5,13.721,72.855,0,72.855,0,
CH4_dissolved_gas                     ,8.5,14.331,72.245,0,72.245,0,
CH4_dissolved_gas                     ,8.5,14.941,71.635,0,71.635,0,
CH4_dissolved_gas                     ,8.5,15.551,71.025,0,71.025,0,
CH4_dissolved_gas                     ,8.5,16.161,70.415,0,70.415,0,
CH4_dissolved_gas                     ,8.5,16.771,69.805,0,69.805,-99,
CH4_dissolved_gas                     ,8.5,17.381,69.195,0,69.195,-99,
CH4_dissolved_gas                     ,8.5,17.991,68.585,0,68.585,-99,
CH4_dissolved_gas                     ,8.5,18.601,67.975,0,67.975,-99,
CH4_dissolved_gas                     ,8.5,19.211,67.365,0,67.365,-99,
CH4_dissolved_gas                     ,8.5,19.821,66.755,0,66.755,-99,
CH4_dissolved_gas                     ,8.5,20.431,66.145,0,66.145,-99,
CH4_dissolved_gas                     ,8.5,21.041,65.535,0,65.535,-99,
CH4_dissolved_gas                     ,8.5,21.651,64.925,0,64.925,-99,
CH4_dissolved_gas                     ,8.5,22.261,64.315,0,64.315,-99,
CH4_dissolved_gas                     ,8.5,22.871,63.705,0,63.705,-99,
CH4_dissolved_gas                     ,8.5,23.481,63.095,0,63.095,-99,
CH4_dissolved_gas                     ,8.5,24.091,62.485,0,62.485,-99,
CH4_dissolved_gas                     ,8.5,24.701,61.875,0,61.875,-99,
CH4_dissolved_gas                     ,8.5,25.311,61.265,-99,61.265,-99,
CH4_dissolved_gas                     ,8.5,25.921,60.655,-99,60.655,-99,
CH4_dissolved_gas                     ,8.5,26.531,60.045,-99,60.045,-99,
CH4_dissolved_gas                     ,8.5,27.141,59.435,-99,59.435,-99,
CH4_dissolved_gas                     ,8.5,27.751,58.825,-99,58.825,-99,
CH4_dissolved_gas                     ,8.5,28.361,58.215,-99,58.215,-99,
CH4_dissolved_gas                     ,8.5,28.971,57.605,-99,57.605,-99,
SO4_dissolved                         ,8.5,0.303,86.273,2.175,86.273,2.323,
SO4_dissolved                         ,8.5,0.911,85.665,2.175,85.665,2.323,
SO4_dissolved                         ,8.5,1.521,85.055,2.175,85.055,2.323,
SO4_dissolved                         ,8.5,2.131,84.445,2.175,84.445,2.324,
SO4_dissolved                         ,8.5,2.741,83.835,2.175,83.835,2.324,
SO4_dissolved                         ,8.5,3.351,83.225,2.175,83.225,2.324,
SO4_dissolved                         ,8.5,3.961,82.615,2.175,82.615,2.324,
SO4_dissolved                         ,8.5,4.571,82.005,2.175,82.005,2.325,
SO4_dissolved                         ,8.5,5.181,81.395,2.175,81.395,2.33,
SO4_dissolved                         ,8.5,5.791,80.785,2.175,80.785,2.333,
SO4_dissolved                         ,8.5,6.401,80.175,2.175,80.175,2.333,
SO4_dissolved                         ,8.5,7.011,79.565,2.175,79.565,2.333,
SO4_dissolved                         ,8.5,7.621,78.955,2.175,78.955,2.333,
SO4_dissolved                         ,8.5,8.231,78.345,2.175,78.345,2.333,
SO4_dissolved                         ,8.5,8.841,77.735,2.175,77.735,2.333,
SO4_dissolved                         ,8.5,9.451,77.125,2.175,77.125,2.333,
SO4_dissolved                         ,8.5,10.061,76.515,2.175,76.515,2.333,
SO4_dissolved                         ,8.5,10.671,75.905,2.176,75.905,2.333,
SO4_dissolved                         ,8.5,11.281,75.295,2.176,75.295,2.333,
SO4_dissolved                         ,8.5,11.891,74.685,2.177,74.685,2.333,
SO4_dissolved                         ,8.5,12.501,74.075,2.179,74.075,2.333,
SO4_dissolved                         ,8.5,13.111,73.465,2.179,73.465,2.333,
SO4_dissolved                         ,8.5,13.721,72.855,2.18,72.855,2.333,
SO4_dissolved                         ,8.5,14.331,72.245,2.18,72.245,2.333,
SO4_dissolved                         ,8.5,14.941,71.635,2.18,71.635,2.333,
SO4_dissolved                         ,8.5,15.551,71.025,2.18,71.025,2.333,
SO4_dissolved                         ,8.5,16.161,70.415,2.18,70.415,2.333,
SO4_dissolved                         ,8.5,16.771,69.805,2.18,69.805,-99,
SO4_dissolved                         ,8.5,17.381,69.195,2.18,69.195,-99,
SO4_dissolved                         ,8.5,17.991,68.585,2.18,68.585,-99,
SO4_dissolved                         ,8.5,18.601,67.975,2.18,67.975,-99,
SO4_dissolved                         ,8.5,19.211,67.365,2.18,67.365,-99,
SO4_dissolved                         ,8.5,19.821,66.755,2.18,66.755,-99,
SO4_dissolved                         ,8.5,20.431,66.145,2.18,66.145,-99,
SO4_dissolved                         ,8.5,21.041,65.535,2.18,65.535,-99,
SO4_dissolved                         ,8.5,21.651,64.925,2.18,64.925,-99,
SO4_dissolved                         ,8.5,22.261,64.315,2.18,64.315,-99,
SO4_dissolved                         ,8.5,22.871,63.705,2.18,63.705,-99,
SO4_dissolved                         ,8.5,23.481,63.095,2.18,63.095,-99,
SO4_dissolved                         ,8.5,24.091,62.485,2.18,62.485,-99,
SO4_dissolved                         ,8.5,24.701,61.875,2.18,61.875,-99,
SO4_dissolved                         ,8.5,25.311,61.265,-99,61.265,-99,
SO4_dissolved                         ,8.5,25.921,60.655,-99,60.655,-99,
SO4_dissolved                         ,8.5,26.531,60.045,-99,60.045,-99,
SO4_dissolved                         ,8.5,27.141,59.435,-99,59.435,-99,
SO4_dissolved                         ,8.5,27.751,58.825,-99,58.825,-99,
SO4_dissolved                         ,8.5,28.361,58.215,-99,58.215,-99,
SO4_dissolved                         ,8.5,28.971,57.605,-99,57.605,-99,
Phosphate                             ,8.5,0.303,86.273,0.009,86.273,0.01,
Phosphate                             ,8.5,0.911,85.665,0.009,85.665,0.01,
Phosphate                             ,8.5,1.521,85.055,0.009,85.055,0.01,
Phosphate                             ,8.5,2.131,84.445,0.009,84.445,0.01,
Phosphate                             ,8.5,2.741,83.835,0.009,83.835,0.01,
Phosphate                             ,8.5,3.351,83.225,0.009,83.225,0.01,
Phosphate                             ,8.5,3.961,82.615,0.009,82.615,0.01,
Phosphate                             ,8.5,4.571,82.005,0.009,82.005,0.01,
Phosphate                             ,8.5,5.181,81.395,0.009,81.395,0.01,
Phosphate                             ,8.5,5.791,80.785,0.009,80.785,0.01,
Phosphate                             ,8.5,6.401,80.175,0.009,80.175,0.01,
Phosphate                             ,8.5,7.011,79.565,0.009,79.565,0.01,
Phosphate                             ,8.5,7.621,78.955,0.009,78.955,0.01,
Phosphate                             ,8.5,8.231,78.345,0.009,78.345,0.01,
Phosphate                             ,8.5,8.841,77.735,0.009,77.735,0.01,
Phosphate                             ,8.5,9.451,77.125,0.009,77.125,0.01,
Phosphate                             ,8.5,10.061,76.515,0.009,76.515,0.01,
Phosphate                             ,8.5,10.671,75.905,0.009,75.905,0.01,
Phosphate                             ,8.5,11.281,75.295,0.009,75.295,0.01,
Phosphate                             ,8.5,11.891,74.685,0.009,74.685,0.01,
Phosphate                             ,8.5,12.501,74.075,0.009,74.075,0.01,
Phosphate                             ,8.5,13.111,73.465,0.009,73.465,0.01,
Phosphate                             ,8.5,13.721,72.855,0.009,72.855,0.01,
Phosphate                             ,8.5,14.331,72.245,0.009,72.245,0.01,
Phosphate                             ,8.5,14.941,71.635,0.009,71.635,0.01,
Phosphate                             ,8.5,15.551,71.025,0.009,71.025,0.01,
Phosphate                             ,8.5,16.161,70.415,0.009,70.415,0.01,
Phosphate                             ,8.5,16.771,69.805,0.009,69.805,-99,
Phosphate                             ,8.5,17.381,69.195,0.009,69.195,-99,
Phosphate                             ,8.5,17.991,68.585,0.009,68.585,-99,
Phosphate                             ,8.5,18.601,67.975,0.009,67.975,-99,
Phosphate                             ,8.5,19.211,67.365,0.009,67.365,-99,
Phosphate                             ,8.5,19.821,66.755,0.009,66.755,-99,
Phosphate                             ,8.5,20.431,66.145,0.009,66.145,-99,
Phosphate                             ,8.5,21.041,65.535,0.009,65.535,-99,
Phosphate                             ,8.5,21.651,64.925,0.009,64.925,-99,
Phosphate                             ,8.5,22.261,64.315,0.009,64.315,-99,
Phosphate                             ,8.5,22.871,63.705,0.009,63.705,-99,
Phosphate                             ,8.5,23.481,63.095,0.009,63.095,-99,
Phosphate                             ,8.5,24.091,62.485,0.009,62.485,-99,
Phosphate                             ,8.5,24.701,61.875,0.009,61.875,-99,
Phosphate                             ,8.5,25.311,61.265,-99,61.265,-99,
Phosphate                             ,8.5,25.921,60.655,-99,60.655,-99,
Phosphate                             ,8.5,26.531,60.045,-99,60.045,-99,
Phosphate                             ,8.5,27.141,59.435,-99,59.435,-99,
Phosphate                             ,8.5,27.751,58.825,-99,58.825,-99,
Phosphate                             ,8.5,28.361,58.215,-99,58.215,-99,
Phosphate                             ,8.5,28.971,57.605,-99,57.605,-99,
Ammonium                              ,8.5,0.303,86.273,0.009,86.273,0.01,
Ammonium                              ,8.5,0.911,85.665,0.009,85.665,0.01,
Ammonium                              ,8.5,1.521,85.055,0.009,85.055,0.01,
Ammonium                              ,8.5,2.131,84.445,0.009,84.445,0.01,
Ammonium                              ,8.5,2.741,83.835,0.009,83.835,0.01,
Ammonium                              ,8.5,3.351,83.225,0.009,83.225,0.01,
Ammonium                              ,8.5,3.961,82.615,0.009,82.615,0.01,
Ammonium                              ,8.5,4.571,82.005,0.009,82.005,0.01,
Ammonium                              ,8.5,5.181,81.395,0.009,81.395,0.01,
Ammonium                              ,8.5,5.791,80.785,0.009,80.785,0.01,
Ammonium                              ,8.5,6.401,80.175,0.009,80.175,0.01,
Ammonium                              ,8.5,7.011,79.565,0.009,79.565,0.01,
Ammonium                              ,8.5,7.621,78.955,0.009,78.955,0.01,
Ammonium                              ,8.5,8.231,78.345,0.009,78.345,0.01,
Ammonium                              ,8.5,8.841,77.735,0.009,77.735,0.01,
Ammonium                              ,8.5,9.451,77.125,0.009,77.125,0.01,
Ammonium                              ,8.5,10.061,76.515,0.009,76.515,0.01,
Ammonium                              ,8.5,10.671,75.905,0.009,75.905,0.01,
Ammonium                              ,8.5,11.281,75.295,0.009,75.295,0.01,
Ammonium                              ,8.5,11.891,74.685,0.009,74.685,0.01,
Ammonium                              ,8.5,12.501,74.075,0.009,74.075,0.01,
Ammonium                              ,8.5,13.111,73.465,0.009,73.465,0.01,
Ammonium                              ,8.5,13.721,72.855,0.009,72.855,0.01,
Ammonium                              ,8.5,14.331,72.245,0.009,72.245,0.01,
Ammonium                              ,8.5,14.941,71.635,0.009,71.635,0.01,
Ammonium                              ,8.5,15.551,71.025,0.009,71.025,0.01,
Ammonium                              ,8.5,16.161,70.415,0.009,70.415,0.011,
Ammonium                              ,8.5,16.771,69.805,0.009,69.805,-99,
Ammonium                              ,8.5,17.381,69.195,0.009,69.195,-99,
Ammonium                              ,8.5,17.991,68.585,0.009,68.585,-99,
Ammonium                              ,8.5,18.601,67.975,0.009,67.975,-99,
Ammonium                              ,8.5,19.211,67.365,0.009,67.365,-99,
Ammonium                              ,8.5,19.821,66.755,0.01,66.755,-99,
Ammonium                              ,8.5,20.431,66.145,0.01,66.145,-99,
Ammonium                              ,8.5,21.041,65.535,0.01,65.535,-99,
Ammonium                              ,8.5,21.651,64.925,0.01,64.925,-99,
Ammonium                              ,8.5,22.261,64.315,0.01,64.315,-99,
Ammonium                              ,8.5,22.871,63.705,0.01,63.705,-99,
Ammonium                              ,8.5,23.481,63.095,0.01,63.095,-99,
Ammonium                              ,8.5,24.091,62.485,0.01,62.485,-99,
Ammonium                              ,8.5,24.701,61.875,0.01,61.875,-99,
