Site,Date,JDAY,Depth_m,Lab_Parameter,Lab_Units,Value
Site2,4/21/2014 9:25,476.3923611,3,Chlorophyll a,RFUs,0.1026
Site1,4/21/2014 9:25,476.3923611,3,Temperature,deg C,14.2025
Site2,4/21/2014 9:25,476.3923611,3,Temperature,deg C,15.3387
Site1,4/21/2014 9:28,476.3944444,5,Chlorophyll a,ug/L,2.28
Site1,4/21/2014 9:28,476.3944444,5,Chlorophyll a,RFUs,0.665
Site2,4/21/2014 9:28,476.3944444,5,Chlorophyll a,ug/L,2.4624
Site2,4/21/2014 9:28,476.3944444,5,Chlorophyll a,RFUs,0.7182
Site1,4/21/2014 9:28,476.3944444,5,Temperature,deg C,12.5875
Site2,4/21/2014 9:28,476.3944444,5,Temperature,deg C,13.5945
Site1,4/21/2014 9:32,476.3972222,7,Chlorophyll a,ug/L,5.035
Site1,4/21/2014 9:32,476.3972222,7,Chlorophyll a,RFUs,1.52
Site2,4/21/2014 9:32,476.3972222,7,Chlorophyll a,ug/L,5.4378
Site2,4/21/2014 9:32,476.3972222,7,Chlorophyll a,RFUs,1.6416
Site1,4/21/2014 9:32,476.3972222,7,Temperature,deg C,10.1175
Site2,4/21/2014 9:32,476.3972222,7,Temperature,deg C,10.9269
Site1,4/21/2014 9:36,476.4,9,Chlorophyll a,ug/L,2.755
Site1,4/21/2014 9:36,476.4,9,Chlorophyll a,RFUs,0.76
Site2,4/21/2014 9:36,476.4,9,Chlorophyll a,ug/L,2.9754
Site2,4/21/2014 9:36,476.4,9,Chlorophyll a,RFUs,0.8208
Site1,4/21/2014 9:36,476.4,9,Temperature,deg C,8.835
Site2,4/21/2014 9:36,476.4,9,Temperature,deg C,9.5418
Site1,4/21/2014 9:40,476.4027778,11,Chlorophyll a,ug/L,3.42
Site1,4/21/2014 9:40,476.4027778,11,Chlorophyll a,RFUs,1.045
Site2,4/21/2014 9:40,476.4027778,11,Chlorophyll a,ug/L,3.6936
Site2,4/21/2014 9:40,476.4027778,11,Chlorophyll a,RFUs,1.1286
Site1,4/21/2014 9:40,476.4027778,11,Temperature,deg C,8.227
Site2,4/21/2014 9:40,476.4027778,11,Temperature,deg C,8.8852
Site1,4/21/2014 9:46,476.4069444,13,Chlorophyll a,ug/L,0.95
Site1,4/21/2014 9:46,476.4069444,13,Chlorophyll a,RFUs,0.285
Site2,4/21/2014 9:46,476.4069444,13,Chlorophyll a,ug/L,1.026
Site2,4/21/2014 9:46,476.4069444,13,Chlorophyll a,RFUs,0.3078
Site1,4/21/2014 9:46,476.4069444,13,Temperature,deg C,7.9135
Site2,4/21/2014 9:46,476.4069444,13,Temperature,deg C,8.5466
Site1,4/21/2014 9:51,476.4104167,15,Chlorophyll a,ug/L,0.19
Site1,4/21/2014 9:51,476.4104167,15,Chlorophyll a,RFUs,0.095
Site2,4/21/2014 9:51,476.4104167,15,Chlorophyll a,ug/L,0.2052
Site2,4/21/2014 9:51,476.4104167,15,Chlorophyll a,RFUs,0.1026
Site1,4/21/2014 9:51,476.4104167,15,Temperature,deg C,7.714
Site2,4/21/2014 9:51,476.4104167,15,Temperature,deg C,8.3311
Site1,4/21/2014 9:54,476.4125,17,Chlorophyll a,ug/L,0.285
Site1,4/21/2014 9:54,476.4125,17,Chlorophyll a,RFUs,0.095
Site1,4/21/2014 9:54,476.4125,17,Temperature,deg C,7.5335
Site1,4/21/2014 10:00,476.4166667,19,Chlorophyll a,ug/L,0.38
Site1,4/21/2014 10:00,476.4166667,19,Chlorophyll a,RFUs,0.095
Site1,4/21/2014 10:00,476.4166667,19,Temperature,deg C,7.3815
Site1,4/21/2014 10:05,476.4201389,21,Chlorophyll a,RFUs,0.095
Site1,4/21/2014 10:05,476.4201389,21,Chlorophyll a,ug/L,0.285
Site1,4/21/2014 10:05,476.4201389,21,Temperature,deg C,7.3245
Site1,4/21/2014 10:07,476.4215278,23,Chlorophyll a,ug/L,0.19
Site1,4/21/2014 10:07,476.4215278,23,Chlorophyll a,RFUs,0.095
Site1,4/21/2014 10:07,476.4215278,23,Temperature,deg C,7.22
Site1,4/21/2014 10:10,476.4236111,25,Chlorophyll a,ug/L,0.38
Site1,4/21/2014 10:10,476.4236111,25,Chlorophyll a,RFUs,0.095
Site1,4/21/2014 10:10,476.4236111,25,Temperature,deg C,7.106
Site1,4/21/2014 10:15,476.4270833,27,Temperature,deg C,6.992
Site1,4/21/2014 10:21,476.43125,27,Temperature,deg C,6.992
Site1,4/21/2014 10:28,476.4361111,25,Chlorophyll a,ug/L,0.285
Site1,4/21/2014 10:28,476.4361111,25,Chlorophyll a,RFUs,0.19
Site1,4/21/2014 10:28,476.4361111,25,Temperature,deg C,7.106
Site1,4/21/2014 10:34,476.4402778,23,Chlorophyll a,ug/L,0.19
Site1,4/21/2014 10:34,476.4402778,23,Chlorophyll a,RFUs,0.095
Site1,4/21/2014 10:34,476.4402778,23,Temperature,deg C,7.22
Site1,4/21/2014 10:39,476.44375,21,Chlorophyll a,ug/L,0.285
Site1,4/21/2014 10:39,476.44375,21,Chlorophyll a,RFUs,0.095
Site1,4/21/2014 10:39,476.44375,21,Temperature,deg C,7.3245
Site1,4/21/2014 10:44,476.4472222,19,Temperature,deg C,7.41
Site1,4/21/2014 10:50,476.4513889,17,Chlorophyll a,ug/L,0.38
Site1,4/21/2014 10:50,476.4513889,17,Chlorophyll a,RFUs,0.095
Site1,4/21/2014 10:50,476.4513889,17,Temperature,deg C,7.524
Site1,4/21/2014 10:57,476.45625,15,Temperature,deg C,7.714
Site2,4/21/2014 10:57,476.45625,15,Temperature,deg C,8.3311
Site1,4/21/2014 11:04,476.4611111,13,Chlorophyll a,ug/L,1.425
Site1,4/21/2014 11:04,476.4611111,13,Chlorophyll a,RFUs,0.38
Site2,4/21/2014 11:04,476.4611111,13,Chlorophyll a,ug/L,1.539
Site2,4/21/2014 11:04,476.4611111,13,Chlorophyll a,RFUs,0.4104
Site1,4/21/2014 11:04,476.4611111,13,Temperature,deg C,7.904
Site2,4/21/2014 11:04,476.4611111,13,Temperature,deg C,8.5363
Site1,4/21/2014 11:09,476.4645833,11,Chlorophyll a,ug/L,2.85
Site1,4/21/2014 11:09,476.4645833,11,Chlorophyll a,RFUs,0.76
Site2,4/21/2014 11:09,476.4645833,11,Chlorophyll a,ug/L,3.078
Site2,4/21/2014 11:09,476.4645833,11,Chlorophyll a,RFUs,0.8208
Site1,4/21/2014 11:09,476.4645833,11,Temperature,deg C,8.2365
Site2,4/21/2014 11:09,476.4645833,11,Temperature,deg C,8.8954
Site1,4/21/2014 11:14,476.4680556,9,Chlorophyll a,RFUs,0.95
Site1,4/21/2014 11:14,476.4680556,9,Chlorophyll a,ug/L,2.945
Site2,4/21/2014 11:14,476.4680556,9,Chlorophyll a,RFUs,1.026
Site2,4/21/2014 11:14,476.4680556,9,Chlorophyll a,ug/L,3.1806
Site1,4/21/2014 11:14,476.4680556,9,Temperature,deg C,8.7115
Site2,4/21/2014 11:14,476.4680556,9,Temperature,deg C,9.4084
Site1,4/21/2014 11:18,476.4708333,7,Chlorophyll a,ug/L,1.995
Site1,4/21/2014 11:18,476.4708333,7,Chlorophyll a,RFUs,1.14
Site1,4/21/2014 11:18,476.4708333,7,Chlorophyll a,ug/L,3.705
Site2,4/21/2014 11:18,476.4708333,7,Chlorophyll a,ug/L,2.1546
Site2,4/21/2014 11:18,476.4708333,7,Chlorophyll a,RFUs,1.2312
Site2,4/21/2014 11:18,476.4708333,7,Chlorophyll a,ug/L,4.0014
Site1,4/21/2014 11:18,476.4708333,7,Temperature,deg C,9.69
Site2,4/21/2014 11:18,476.4708333,7,Temperature,deg C,10.4652
Site1,4/21/2014 11:24,476.475,5,Chlorophyll a,ug/L,1.615
Site1,4/21/2014 11:24,476.475,5,Chlorophyll a,RFUs,0.57
Site2,4/21/2014 11:24,476.475,5,Chlorophyll a,ug/L,1.7442
Site2,4/21/2014 11:24,476.475,5,Chlorophyll a,RFUs,0.6156
Site1,4/21/2014 11:24,476.475,5,Temperature,deg C,12.2075
Site2,4/21/2014 11:24,476.475,5,Temperature,deg C,13.1841
Site1,4/21/2014 11:29,476.4784722,3,Chlorophyll a,ug/L,0.95
Site1,4/21/2014 11:29,476.4784722,3,Chlorophyll a,RFUs,0.285
Site2,4/21/2014 11:29,476.4784722,3,Chlorophyll a,ug/L,1.026
Site2,4/21/2014 11:29,476.4784722,3,Chlorophyll a,RFUs,0.3078
Site1,4/21/2014 11:29,476.4784722,3,Temperature,deg C,13.889
Site2,4/21/2014 11:29,476.4784722,3,Temperature,deg C,15.0001
Site1,4/21/2014 11:32,476.4805556,1,Chlorophyll a,ug/L,0.19
Site1,4/21/2014 11:32,476.4805556,1,Chlorophyll a,RFUs,0.095
Site2,4/21/2014 11:32,476.4805556,1,Chlorophyll a,ug/L,0.2052
Site2,4/21/2014 11:32,476.4805556,1,Chlorophyll a,RFUs,0.1026
Site1,4/21/2014 11:32,476.4805556,1,Temperature,deg C,16.8435
Site2,4/21/2014 11:32,476.4805556,1,Temperature,deg C,18.191
Site1,5/17/2014 9:42,502.4041667,1,Chlorophyll a,ug/L,3.04
Site1,5/17/2014 9:42,502.4041667,1,Chlorophyll a,RFUs,0.95
Site2,5/17/2014 9:42,502.4041667,1,Chlorophyll a,ug/L,3.2832
Site2,5/17/2014 9:42,502.4041667,1,Chlorophyll a,RFUs,1.026
Site1,5/17/2014 9:42,502.4041667,1,Dissolved Oxygen,%,106.305
Site1,5/17/2014 9:42,502.4041667,1,Dissolved Oxygen,mg/l,9.9845
Site2,5/17/2014 9:42,502.4041667,1,Dissolved Oxygen,%,114.8094
Site2,5/17/2014 9:42,502.4041667,1,Dissolved Oxygen,mg/l,10.7833
Site1,5/17/2014 9:42,502.4041667,1,Temperature,deg C,17.5655
Site2,5/17/2014 9:42,502.4041667,1,Temperature,deg C,18.9707
Site1,7/1/2014 8:42,547.3625,1,Chlorophyll a,ug/L,0.285
Site1,7/1/2014 8:42,547.3625,1,Chlorophyll a,RFUs,0.095
Site2,7/1/2014 8:42,547.3625,1,Chlorophyll a,ug/L,0.3078
Site2,7/1/2014 8:42,547.3625,1,Chlorophyll a,RFUs,0.1026
Site1,7/1/2014 8:42,547.3625,1,Dissolved Oxygen,%,101.935
Site1,7/1/2014 8:42,547.3625,1,Dissolved Oxygen,mg/l,8.778
Site2,7/1/2014 8:42,547.3625,1,Dissolved Oxygen,%,110.0898
Site2,7/1/2014 8:42,547.3625,1,Dissolved Oxygen,mg/l,9.4802
Site1,7/1/2014 8:42,547.3625,1,Temperature,deg C,21.6315
Site2,7/1/2014 8:42,547.3625,1,Temperature,deg C,23.362
Site1,7/1/2014 8:49,547.3673611,3,Chlorophyll a,ug/L,0.475
Site1,7/1/2014 8:49,547.3673611,3,Chlorophyll a,RFUs,0.19
Site2,7/1/2014 8:49,547.3673611,3,Chlorophyll a,ug/L,0.513
Site2,7/1/2014 8:49,547.3673611,3,Chlorophyll a,RFUs,0.2052
Site1,7/1/2014 8:49,547.3673611,3,Dissolved Oxygen,%,102.03
Site1,7/1/2014 8:49,547.3673611,3,Dissolved Oxygen,mg/l,8.816
Site2,7/1/2014 8:49,547.3673611,3,Dissolved Oxygen,%,110.1924
Site2,7/1/2014 8:49,547.3673611,3,Dissolved Oxygen,mg/l,9.5213
Site1,7/1/2014 8:49,547.3673611,3,Temperature,deg C,21.4415
Site2,7/1/2014 8:49,547.3673611,3,Temperature,deg C,23.1568
Site1,7/1/2014 8:52,547.3694444,5,Chlorophyll a,ug/L,0.95
Site1,7/1/2014 8:52,547.3694444,5,Chlorophyll a,RFUs,0.19
Site2,7/1/2014 8:52,547.3694444,5,Chlorophyll a,ug/L,1.026
Site2,7/1/2014 8:52,547.3694444,5,Chlorophyll a,RFUs,0.2052
Site1,7/1/2014 8:52,547.3694444,5,Dissolved Oxygen,mg/l,9.4715
Site1,7/1/2014 8:52,547.3694444,5,Dissolved Oxygen,%,105.26
Site2,7/1/2014 8:52,547.3694444,5,Dissolved Oxygen,mg/l,10.2292
Site2,7/1/2014 8:52,547.3694444,5,Dissolved Oxygen,%,113.6808
Site1,7/1/2014 8:52,547.3694444,5,Temperature,deg C,19.5035
Site2,7/1/2014 8:52,547.3694444,5,Temperature,deg C,21.0638
Site1,7/1/2014 8:59,547.3743056,7,Chlorophyll a,RFUs,0.665
Site1,7/1/2014 8:59,547.3743056,7,Chlorophyll a,ug/L,2.28
Site2,7/1/2014 8:59,547.3743056,7,Chlorophyll a,RFUs,0.7182
Site2,7/1/2014 8:59,547.3743056,7,Chlorophyll a,ug/L,2.4624
Site1,7/1/2014 8:59,547.3743056,7,Dissolved Oxygen,%,117.325
Site1,7/1/2014 8:59,547.3743056,7,Dissolved Oxygen,mg/l,11.1055
Site2,7/1/2014 8:59,547.3743056,7,Dissolved Oxygen,%,126.711
Site2,7/1/2014 8:59,547.3743056,7,Dissolved Oxygen,mg/l,11.9939
Site1,7/1/2014 8:59,547.3743056,7,Temperature,deg C,17.0335
Site2,7/1/2014 8:59,547.3743056,7,Temperature,deg C,18.3962
Site1,7/1/2014 9:04,547.3777778,9,Chlorophyll a,ug/L,2.66
Site1,7/1/2014 9:04,547.3777778,9,Chlorophyll a,RFUs,0.76
Site2,7/1/2014 9:04,547.3777778,9,Chlorophyll a,ug/L,2.8728
Site2,7/1/2014 9:04,547.3777778,9,Chlorophyll a,RFUs,0.8208
Site1,7/1/2014 9:04,547.3777778,9,Dissolved Oxygen,%,114.475
Site1,7/1/2014 9:04,547.3777778,9,Dissolved Oxygen,mg/l,11.514
Site2,7/1/2014 9:04,547.3777778,9,Dissolved Oxygen,%,123.633
Site2,7/1/2014 9:04,547.3777778,9,Dissolved Oxygen,mg/l,12.4351
Site1,7/1/2014 9:04,547.3777778,9,Temperature,deg C,14.3165
Site2,7/1/2014 9:04,547.3777778,9,Temperature,deg C,15.4618
Site1,7/1/2014 9:09,547.38125,11,Chlorophyll a,ug/L,2.185
Site1,7/1/2014 9:09,547.38125,11,Chlorophyll a,RFUs,0.57
Site2,7/1/2014 9:09,547.38125,11,Chlorophyll a,ug/L,2.3598
Site2,7/1/2014 9:09,547.38125,11,Chlorophyll a,RFUs,0.6156
Site1,7/1/2014 9:09,547.38125,11,Dissolved Oxygen,mg/l,10.1935
Site1,7/1/2014 9:09,547.38125,11,Dissolved Oxygen,%,95.095
Site2,7/1/2014 9:09,547.38125,11,Dissolved Oxygen,mg/l,11.009
Site2,7/1/2014 9:09,547.38125,11,Dissolved Oxygen,%,102.7026
Site1,7/1/2014 9:09,547.38125,11,Temperature,deg C,11.9415
Site2,7/1/2014 9:09,547.38125,11,Temperature,deg C,12.8968
Site1,7/1/2014 9:14,547.3847222,13,Chlorophyll a,ug/L,1.33
Site1,7/1/2014 9:14,547.3847222,13,Chlorophyll a,RFUs,0.38
Site2,7/1/2014 9:14,547.3847222,13,Chlorophyll a,ug/L,1.4364
Site2,7/1/2014 9:14,547.3847222,13,Chlorophyll a,RFUs,0.4104
Site1,7/1/2014 9:14,547.3847222,13,Dissolved Oxygen,mg/l,8.626
Site1,7/1/2014 9:14,547.3847222,13,Dissolved Oxygen,%,77.805
Site2,7/1/2014 9:14,547.3847222,13,Dissolved Oxygen,mg/l,9.3161
Site2,7/1/2014 9:14,547.3847222,13,Dissolved Oxygen,%,84.0294
Site1,7/1/2014 9:14,547.3847222,13,Temperature,deg C,10.2315
Site2,7/1/2014 9:14,547.3847222,13,Temperature,deg C,11.05
Site1,7/1/2014 9:19,547.3881944,15,Chlorophyll a,ug/L,1.235
Site1,7/1/2014 9:19,547.3881944,15,Chlorophyll a,RFUs,0.285
Site2,7/1/2014 9:19,547.3881944,15,Chlorophyll a,ug/L,1.3338
Site2,7/1/2014 9:19,547.3881944,15,Chlorophyll a,RFUs,0.3078
Site1,7/1/2014 9:19,547.3881944,15,Dissolved Oxygen,mg/l,7.8945
Site1,7/1/2014 9:19,547.3881944,15,Dissolved Oxygen,%,69.54
Site2,7/1/2014 9:19,547.3881944,15,Dissolved Oxygen,mg/l,8.5261
Site2,7/1/2014 9:19,547.3881944,15,Dissolved Oxygen,%,75.1032
Site1,7/1/2014 9:19,547.3881944,15,Temperature,deg C,9.2245
Site2,7/1/2014 9:19,547.3881944,15,Temperature,deg C,9.9625
Site1,7/1/2014 9:24,547.3916667,17,Chlorophyll a,ug/L,1.14
Site1,7/1/2014 9:24,547.3916667,17,Chlorophyll a,RFUs,0.38
Site1,7/1/2014 9:24,547.3916667,17,Dissolved Oxygen,mg/l,7.486
Site1,7/1/2014 9:24,547.3916667,17,Dissolved Oxygen,%,65.075
Site1,7/1/2014 9:24,547.3916667,17,Temperature,deg C,8.702
Site1,7/1/2014 9:27,547.39375,19,Chlorophyll a,ug/L,0.475
Site1,7/1/2014 9:27,547.39375,19,Chlorophyll a,RFUs,0.095
Site1,7/1/2014 9:27,547.39375,19,Dissolved Oxygen,mg/l,7.1725
Site1,7/1/2014 9:27,547.39375,19,Dissolved Oxygen,%,61.56
Site1,7/1/2014 9:27,547.39375,19,Temperature,deg C,8.265
Site1,7/1/2014 9:35,547.3993056,21,Chlorophyll a,ug/L,0.475
Site1,7/1/2014 9:35,547.3993056,21,Chlorophyll a,RFUs,0.095
Site1,7/1/2014 9:35,547.3993056,21,Dissolved Oxygen,mg/l,6.1275
Site1,7/1/2014 9:35,547.3993056,21,Dissolved Oxygen,%,52.25
Site1,7/1/2014 9:35,547.3993056,21,Temperature,deg C,7.942
Site1,7/1/2014 9:39,547.4020833,23,Chlorophyll a,ug/L,0.855
Site1,7/1/2014 9:39,547.4020833,23,Chlorophyll a,RFUs,0.285
Site1,7/1/2014 9:39,547.4020833,23,Dissolved Oxygen,mg/l,5.016
Site1,7/1/2014 9:39,547.4020833,23,Dissolved Oxygen,%,42.37
Site1,7/1/2014 9:39,547.4020833,23,Temperature,deg C,7.619
Site1,7/1/2014 9:42,547.4041667,25,Chlorophyll a,ug/L,0.57
Site1,7/1/2014 9:42,547.4041667,25,Chlorophyll a,RFUs,0.19
Site1,7/1/2014 9:42,547.4041667,25,Dissolved Oxygen,mg/l,4.3035
Site1,7/1/2014 9:42,547.4041667,25,Dissolved Oxygen,%,36.195
Site1,7/1/2014 9:42,547.4041667,25,Temperature,deg C,7.5335
Site1,7/1/2014 9:49,547.4090278,27,Chlorophyll a,ug/L,0.76
Site1,7/1/2014 9:49,547.4090278,27,Chlorophyll a,RFUs,0.19
Site1,7/1/2014 9:49,547.4090278,27,Dissolved Oxygen,mg/l,3.9235
Site1,7/1/2014 9:49,547.4090278,27,Dissolved Oxygen,%,33.06
Site1,7/1/2014 9:49,547.4090278,27,Temperature,deg C,7.467
Site1,7/1/2014 9:52,547.4111111,29,Chlorophyll a,ug/L,0.665
Site1,7/1/2014 9:52,547.4111111,29,Chlorophyll a,RFUs,0.19
Site1,7/1/2014 9:52,547.4111111,29,Dissolved Oxygen,%,32.49
Site1,7/1/2014 9:52,547.4111111,29,Dissolved Oxygen,mg/l,3.857
Site1,7/1/2014 9:52,547.4111111,29,Temperature,deg C,7.4765
Site1,7/1/2014 9:56,547.4138889,29,Chlorophyll a,ug/L,0.665
Site1,7/1/2014 9:56,547.4138889,29,Chlorophyll a,RFUs,0.095
Site1,7/1/2014 9:56,547.4138889,29,Dissolved Oxygen,mg/l,3.8665
Site1,7/1/2014 9:56,547.4138889,29,Dissolved Oxygen,%,32.585
Site1,7/1/2014 9:56,547.4138889,29,Temperature,deg C,7.467
Site1,7/1/2014 10:00,547.4166667,27,Chlorophyll a,ug/L,0.57
Site1,7/1/2014 10:00,547.4166667,27,Chlorophyll a,RFUs,0.19
Site1,7/1/2014 10:00,547.4166667,27,Dissolved Oxygen,mg/l,3.8855
Site1,7/1/2014 10:00,547.4166667,27,Dissolved Oxygen,%,32.68
Site1,7/1/2014 10:00,547.4166667,27,Temperature,deg C,7.467
Site1,7/1/2014 10:06,547.4208333,25,Chlorophyll a,ug/L,1.33
Site1,7/1/2014 10:06,547.4208333,25,Chlorophyll a,RFUs,0.38
Site1,7/1/2014 10:06,547.4208333,25,Dissolved Oxygen,mg/l,4.503
Site1,7/1/2014 10:06,547.4208333,25,Dissolved Oxygen,%,38
Site1,7/1/2014 10:06,547.4208333,25,Temperature,deg C,7.562
Site1,7/1/2014 10:10,547.4236111,23,Chlorophyll a,ug/L,1.14
Site1,7/1/2014 10:10,547.4236111,23,Chlorophyll a,RFUs,0.285
Site1,7/1/2014 10:10,547.4236111,23,Dissolved Oxygen,%,44.175
Site1,7/1/2014 10:10,547.4236111,23,Dissolved Oxygen,mg/l,5.225
Site1,7/1/2014 10:10,547.4236111,23,Temperature,deg C,7.7235
Site1,7/1/2014 10:14,547.4263889,21,Chlorophyll a,ug/L,0.38
Site1,7/1/2014 10:14,547.4263889,21,Chlorophyll a,RFUs,0.095
Site1,7/1/2014 10:14,547.4263889,21,Dissolved Oxygen,mg/l,6.194
Site1,7/1/2014 10:14,547.4263889,21,Dissolved Oxygen,%,52.82
Site1,7/1/2014 10:14,547.4263889,21,Temperature,deg C,8.0275
Site1,7/1/2014 10:21,547.43125,19,Chlorophyll a,ug/L,0.855
Site1,7/1/2014 10:21,547.43125,19,Chlorophyll a,RFUs,0.285
Site1,7/1/2014 10:21,547.43125,19,Dissolved Oxygen,%,58.33
Site1,7/1/2014 10:21,547.43125,19,Dissolved Oxygen,mg/l,6.8115
Site1,7/1/2014 10:21,547.43125,19,Temperature,deg C,8.17
Site1,7/1/2014 10:26,547.4347222,17,Chlorophyll a,ug/L,1.615
Site1,7/1/2014 10:26,547.4347222,17,Chlorophyll a,RFUs,0.475
Site1,7/1/2014 10:26,547.4347222,17,Dissolved Oxygen,mg/l,7.2105
Site1,7/1/2014 10:26,547.4347222,17,Dissolved Oxygen,%,62.225
Site1,7/1/2014 10:26,547.4347222,17,Temperature,deg C,8.4645
Site1,7/1/2014 10:29,547.4368056,15,Chlorophyll a,ug/L,0.95
Site1,7/1/2014 10:29,547.4368056,15,Chlorophyll a,RFUs,0.285
Site2,7/1/2014 10:29,547.4368056,15,Chlorophyll a,ug/L,1.026
Site2,7/1/2014 10:29,547.4368056,15,Chlorophyll a,RFUs,0.3078
Site1,7/1/2014 10:29,547.4368056,15,Dissolved Oxygen,%,66.12
Site1,7/1/2014 10:29,547.4368056,15,Dissolved Oxygen,mg/l,7.5525
Site2,7/1/2014 10:29,547.4368056,15,Dissolved Oxygen,%,71.4096
Site2,7/1/2014 10:29,547.4368056,15,Dissolved Oxygen,mg/l,8.1567
Site1,7/1/2014 10:29,547.4368056,15,Temperature,deg C,9.0155
Site2,7/1/2014 10:29,547.4368056,15,Temperature,deg C,9.7367
Site1,7/1/2014 10:36,547.4416667,13,Chlorophyll a,RFUs,0.38
Site1,7/1/2014 10:36,547.4416667,13,Chlorophyll a,ug/L,1.33
Site2,7/1/2014 10:36,547.4416667,13,Chlorophyll a,RFUs,0.4104
Site2,7/1/2014 10:36,547.4416667,13,Chlorophyll a,ug/L,1.4364
Site1,7/1/2014 10:36,547.4416667,13,Dissolved Oxygen,%,74.955
Site1,7/1/2014 10:36,547.4416667,13,Dissolved Oxygen,mg/l,8.3695
Site2,7/1/2014 10:36,547.4416667,13,Dissolved Oxygen,%,80.9514
Site2,7/1/2014 10:36,547.4416667,13,Dissolved Oxygen,mg/l,9.0391
Site1,7/1/2014 10:36,547.4416667,13,Temperature,deg C,9.899
Site2,7/1/2014 10:36,547.4416667,13,Temperature,deg C,10.6909
Site1,7/1/2014 10:40,547.4444444,11,Chlorophyll a,ug/L,2.565
Site1,7/1/2014 10:40,547.4444444,11,Chlorophyll a,RFUs,0.855
Site2,7/1/2014 10:40,547.4444444,11,Chlorophyll a,ug/L,2.7702
Site2,7/1/2014 10:40,547.4444444,11,Chlorophyll a,RFUs,0.9234
Site1,7/1/2014 10:40,547.4444444,11,Dissolved Oxygen,mg/l,10.0415
Site1,7/1/2014 10:40,547.4444444,11,Dissolved Oxygen,%,93.29
Site2,7/1/2014 10:40,547.4444444,11,Dissolved Oxygen,mg/l,10.8448
Site2,7/1/2014 10:40,547.4444444,11,Dissolved Oxygen,%,100.7532
Site1,7/1/2014 10:40,547.4444444,11,Temperature,deg C,11.362
Site2,7/1/2014 10:40,547.4444444,11,Temperature,deg C,12.271
Site1,7/1/2014 10:45,547.4479167,9,Chlorophyll a,ug/L,3.135
Site1,7/1/2014 10:45,547.4479167,9,Chlorophyll a,RFUs,0.95
Site2,7/1/2014 10:45,547.4479167,9,Chlorophyll a,ug/L,3.3858
Site2,7/1/2014 10:45,547.4479167,9,Chlorophyll a,RFUs,1.026
Site1,7/1/2014 10:45,547.4479167,9,Dissolved Oxygen,%,111.34
Site1,7/1/2014 10:45,547.4479167,9,Dissolved Oxygen,mg/l,11.324
Site2,7/1/2014 10:45,547.4479167,9,Dissolved Oxygen,%,120.2472
Site2,7/1/2014 10:45,547.4479167,9,Dissolved Oxygen,mg/l,12.2299
Site1,7/1/2014 10:45,547.4479167,9,Temperature,deg C,13.9175
Site2,7/1/2014 10:45,547.4479167,9,Temperature,deg C,15.0309
Site1,7/1/2014 10:53,547.4534722,7,Chlorophyll a,ug/L,3.325
Site1,7/1/2014 10:53,547.4534722,7,Chlorophyll a,RFUs,0.95
Site2,7/1/2014 10:53,547.4534722,7,Chlorophyll a,ug/L,3.591
Site2,7/1/2014 10:53,547.4534722,7,Chlorophyll a,RFUs,1.026
Site1,7/1/2014 10:53,547.4534722,7,Dissolved Oxygen,mg/l,10.8015
Site1,7/1/2014 10:53,547.4534722,7,Dissolved Oxygen,%,114.095
Site2,7/1/2014 10:53,547.4534722,7,Dissolved Oxygen,mg/l,11.6656
Site2,7/1/2014 10:53,547.4534722,7,Dissolved Oxygen,%,123.2226
Site1,7/1/2014 10:53,547.4534722,7,Temperature,deg C,17.271
Site2,7/1/2014 10:53,547.4534722,7,Temperature,deg C,18.6527
Site1,7/1/2014 10:59,547.4576389,5,Chlorophyll a,RFUs,0.285
Site1,7/1/2014 10:59,547.4576389,5,Chlorophyll a,ug/L,0.95
Site2,7/1/2014 10:59,547.4576389,5,Chlorophyll a,RFUs,0.3078
Site2,7/1/2014 10:59,547.4576389,5,Chlorophyll a,ug/L,1.026
Site1,7/1/2014 10:59,547.4576389,5,Dissolved Oxygen,mg/l,9.595
Site1,7/1/2014 10:59,547.4576389,5,Dissolved Oxygen,%,106.115
Site2,7/1/2014 10:59,547.4576389,5,Dissolved Oxygen,mg/l,10.3626
Site2,7/1/2014 10:59,547.4576389,5,Dissolved Oxygen,%,114.6042
Site1,7/1/2014 10:59,547.4576389,5,Temperature,deg C,19.247
Site2,7/1/2014 10:59,547.4576389,5,Temperature,deg C,20.7868
Site1,7/1/2014 11:04,547.4611111,3,Chlorophyll a,ug/L,0.38
Site1,7/1/2014 11:04,547.4611111,3,Chlorophyll a,RFUs,0.095
Site2,7/1/2014 11:04,547.4611111,3,Chlorophyll a,ug/L,0.4104
Site2,7/1/2014 11:04,547.4611111,3,Chlorophyll a,RFUs,0.1026
Site1,7/1/2014 11:04,547.4611111,3,Dissolved Oxygen,%,102.315
Site1,7/1/2014 11:04,547.4611111,3,Dissolved Oxygen,mg/l,8.8445
Site2,7/1/2014 11:04,547.4611111,3,Dissolved Oxygen,%,110.5002
Site2,7/1/2014 11:04,547.4611111,3,Dissolved Oxygen,mg/l,9.5521
Site1,7/1/2014 11:04,547.4611111,3,Temperature,deg C,21.4605
Site2,7/1/2014 11:04,547.4611111,3,Temperature,deg C,23.1773
Site1,7/1/2014 11:11,547.4659722,1,Chlorophyll a,ug/L,1.14
Site1,7/1/2014 11:11,547.4659722,1,Chlorophyll a,RFUs,0.095
Site1,7/1/2014 11:11,547.4659722,1,Chlorophyll a,ug/L,0.19
